date,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx
1971-03-01,100.31,3.11,5.22,0.6338113825093712,0.0338,0.0721,0.08460000000000001,0.0593,0.026398845134115913,0.003,0.0025062656641603454,0.0526,0.0258,0.0004927151470000001,0.0021051754,0.039068,0.037624
1971-04-01,103.95,3.10667,5.25333,0.6086541014069552,0.038599999999999995,0.0725,0.08449999999999999,0.0619,0.026556978719424966,0.0028000000000000004,0.0024999999999999467,-0.0283,-0.0236,0.000307567587,0.0020432328,0.036965,0.035789
1971-05-01,99.63,3.10333,5.28667,0.6314096562055938,0.0414,0.0753,0.0862,0.0624,0.029722577401961048,0.0029,0.004987531172069737,-0.0006,-0.0161,0.0005392723089999999,0.0018246132,-0.03715,-0.042138
1971-06-01,99.7,3.1,5.32,0.6432210427093387,0.0475,0.0764,0.0875,0.0641,0.027278498261608483,0.0037,0.007444168734491496,-0.0159,0.0107,0.000924558713,0.0013777546,0.002439,0.001061
1971-07-01,95.58,3.09667,5.35667,0.667730624512191,0.054000000000000006,0.0764,0.0876,0.0643,0.025796320524999812,0.004,0.0024630541871921707,0.003,-0.0025,0.000518435466,0.0015360273,-0.040827,-0.041901
1971-08-01,99.03,3.09333,5.39333,0.638257596846571,0.049400000000000006,0.0759,0.0876,0.061,0.02678196267504702,0.004699999999999999,0.002457002457002311,0.0471,0.0554,0.0024511849880000003,0.0014284515,0.042036,0.036549
1971-09-01,98.34,3.09,5.43,0.6460848296306315,0.046900000000000004,0.07440000000000001,0.0859,0.0598,0.027934416899833794,0.0037,0.0,0.0204,-0.0102,0.000524263853,0.0011670679,-0.005038,-0.006387
1971-10-01,94.23,3.08333,5.52,0.6831942789034565,0.0446,0.0739,0.0848,0.0588,0.02924382901674635,0.0037,0.002450980392156854,0.0167,0.0282,0.0006619463770000001,0.0009808042,-0.040129,-0.042015
1971-11-01,93.99,3.07667,5.61,0.6894892583058677,0.042199999999999994,0.0726,0.08380000000000001,0.0596,0.029451910127801992,0.0037,0.0,-0.0047,0.0029,0.001866275897,0.00142819,0.002898,-0.002029
1971-12-01,102.09,3.07,5.7,0.6439002471354752,0.0401,0.0725,0.08380000000000001,0.0597,0.034023358653099176,0.0037,0.004889975550122383,0.0044,0.0223,0.0011830263400000002,0.0022538795,0.08788,0.086486
1972-01-01,103.94,3.07,5.73667,0.6353569726326525,0.0338,0.0719,0.0823,0.0606,0.0330751165676602,0.0029,0.0,-0.0063,-0.0033,0.000494219787,0.0023504572,0.019088,0.017814
1972-02-01,106.57,3.07,5.77333,0.6175858985271461,0.032,0.0727,0.0823,0.0602,0.03302977861866101,0.0025,0.0048661800486617945,0.0088,0.0107,0.00028437637799999993,0.0022955076,0.030221,0.025416
1972-03-01,107.2,3.07,5.81,0.6459019878813649,0.0373,0.0724,0.0824,0.0613,0.03172318250944954,0.0027,0.002421307506053294,-0.0082,0.0024,0.000545087075,0.0022397228,0.007315,0.006132
1972-04-01,107.67,3.07,5.86333,0.6367838016286407,0.0371,0.073,0.0824,0.0615,0.03249183215256915,0.0029,0.0024154589371980784,0.0027,0.0035,0.000383408772,0.0020286355,0.005476,0.004658
1972-05-01,109.53,3.07,5.91667,0.6324423349154801,0.0369,0.073,0.0823,0.0597,0.030657066491460886,0.003,0.002409638554216942,0.027,0.0163,0.0007690287700000001,0.0018280014,0.022019,0.016763
1972-06-01,107.14,3.07,5.97,0.6540154785098437,0.0391,0.0723,0.08199999999999999,0.0607,0.034199389463755225,0.0029,0.0024038461538462563,-0.0065,-0.0068,0.000365358066,0.0015414101,-0.020156,-0.021378
1972-07-01,107.39,3.07333,6.02667,0.6570495490624392,0.0398,0.0721,0.0823,0.0593,0.03332509253556919,0.0031,0.004796163069544335,0.0216,0.003,0.000595478606,0.0013485364,0.003245,0.002126
1972-08-01,111.09,3.07667,6.08333,0.630467039523518,0.04019999999999999,0.0719,0.0819,0.0595,0.031848784629650274,0.0029,0.0023866348448686736,0.0029,0.0072,0.000594997132,0.0010688822,0.039425,0.034649
1972-09-01,110.55,3.08,6.14,0.6373850011014718,0.0466,0.0722,0.0809,0.0606,0.032869774506568125,0.0034000000000000002,0.0023809523809523725,-0.0083,0.0031,0.0004657132590000001,0.00088396725,-0.003277,-0.004516
1972-10-01,111.58,3.10333,6.23333,0.6358841259209645,0.047400000000000005,0.0721,0.0806,0.0591,0.032353443766469904,0.004,0.004750593824227822,0.0234,0.0101,0.000858267283,0.00090853873,0.010878,0.009503
1972-11-01,116.67,3.12667,6.32667,0.5967334832696595,0.0478,0.0712,0.0799,0.0577,0.030952249789983025,0.0037,0.0023640661938535423,0.0226,0.0249,0.0004884600440000001,0.00048377407,0.050297,0.045173
1972-12-01,118.05,3.15,6.42,0.5956745946157919,0.0507,0.0708,0.0793,0.0599,0.03420348372923823,0.0037,0.002358490566037874,-0.0229,-0.0004,0.000517178222,0.00031144652,0.013663,0.012622
1973-01-01,116.03,3.15667,6.54667,0.6081960321114692,0.0541,0.07150000000000001,0.079,0.0685,0.035647312062081916,0.0044,0.0023529411764706687,-0.0321,-0.0054,0.0005156282110000001,-0.00012030325,-0.016752,-0.018044
1973-02-01,111.68,3.16333,6.67333,0.6361837352235962,0.055999999999999994,0.0722,0.0797,0.0688,0.03629986698012111,0.0040999999999999995,0.007042253521126751,0.0014,0.0023,0.001264571656,-0.00020732975,-0.033818,-0.038229
1973-03-01,111.52,3.17,6.8,0.6760181280953933,0.060899999999999996,0.0729,0.0803,0.0686,0.036706149291252245,0.0046,0.00932400932400923,0.0082,0.0045,0.0015575426620000003,-0.00069585901,-0.001093,-0.002089
1973-04-01,106.97,3.18667,6.94333,0.6977198484963589,0.0626,0.0726,0.0809,0.0687,0.03783323682177886,0.0052,0.006928406466512715,0.0046,0.0061,0.0015175409150000002,0.00016536273,-0.040064,-0.041236
1973-05-01,104.95,3.20333,7.08667,0.7132159616600658,0.0636,0.0729,0.0806,0.0703,0.039602216300279706,0.0051,0.006880733944954143,-0.0105,-0.0039,0.0030774623590000003,-7.3360224e-05,-0.01395,-0.019002
1973-06-01,104.26,3.22,7.23,0.7209743077906494,0.0719,0.0737,0.08130000000000001,0.071,0.03901339846580838,0.0051,0.006833712984054774,-0.0021,-0.0056,0.0021645976740000007,0.00074397823,-0.005178,-0.006522
1973-07-01,108.22,3.23667,7.38333,0.6939766839378239,0.0801,0.0745,0.0824,0.076,0.03735006262508739,0.0064,0.002262443438913797,-0.0433,-0.0476,0.0018680183310000006,0.00023902997,0.039128,0.037679
1973-08-01,104.25,3.25333,7.53667,0.7243372353729846,0.0867,0.0768,0.08529999999999999,0.0728,0.03738876745207968,0.006999999999999999,0.01805869074492117,0.0391,0.0356,0.0010958563969999998,0.00025207516,-0.031544,-0.036505
1973-09-01,108.43,3.27,7.69,0.6788089958821666,0.08289999999999999,0.07629999999999999,0.0863,0.0703,0.03436122565173558,0.0068000000000000005,0.0022172949002217113,0.0318,0.0356,0.0009345468859999999,-5.4582375e-05,0.042219,0.041038
1973-10-01,108.29,3.30667,7.84667,0.6720817913817976,0.0722,0.076,0.08410000000000001,0.0689,0.03466033011123702,0.006500000000000001,0.008849557522123908,0.0215,-0.0066,0.00134471653,-0.00088735819,0.000312,-0.00156
1973-11-01,95.96,3.34333,8.00333,0.7818789905746427,0.0783,0.0767,0.0842,0.0712,0.038736339192755286,0.005600000000000001,0.006578947368421018,-0.0183,0.0078,0.004369728112,-0.0013245342,-0.10722,-0.113046
1973-12-01,97.55,3.38,8.16,0.7555884634369932,0.0745,0.0768,0.0848,0.0726,0.013007395124224599,0.0064,0.0065359477124184995,-0.0082,-0.0089,0.005358381049,-0.0006401994,0.017971,0.016534
1974-01-01,96.57,3.4,8.22667,0.7514464379638829,0.07769999999999999,0.0783,0.0848,0.074,0.01162674909434991,0.0063,0.008658008658008587,-0.0083,-0.0053,0.003409512331,-0.00093675299,-0.00812,-0.009749
1974-02-01,96.22,3.42,8.29333,0.7470977188476869,0.0712,0.0785,0.08529999999999999,0.0748,0.010918647698395442,0.0058,0.012875536480686733,-0.0024,0.0009,0.0018780139580000003,-0.00095731388,0.001992,-0.003695
1974-03-01,93.98,3.44,8.36,0.8151840128501915,0.0796,0.0801,0.0862,0.0783,0.010399936064688012,0.005600000000000001,0.012711864406779627,-0.0292,-0.0307,0.001693666146,-0.0011670985,-0.021818,-0.023154
1974-04-01,90.31,3.46,8.48667,0.8248580818643562,0.0833,0.0825,0.08869999999999999,0.0816,0.009657491286154564,0.0075,0.004184100418409997,-0.0253,-0.0341,0.001729144719,-0.0010474939,-0.037649,-0.039359
1974-05-01,87.28,3.48,8.61333,0.8604161212710524,0.0823,0.0837,0.09050000000000001,0.081,0.009246923420192104,0.0075,0.012499999999999956,0.0123,0.0105,0.002098705837,-0.001237991,-0.026896,-0.033127
1974-06-01,86.0,3.5,8.74,0.8601587717002531,0.079,0.08470000000000001,0.09269999999999999,0.0812,0.008028169497584144,0.006,0.008230452674897082,0.0045,-0.0285,0.002300340653,-0.0016917665,-0.012816,-0.014583
1974-07-01,79.31,3.53,8.86333,0.9112393224456387,0.0755,0.0872,0.09480000000000001,0.0823,0.006838885178667832,0.006999999999999999,0.008163265306122325,-0.0029,-0.0211,0.0049175339440000005,-0.0019992526,-0.076698,-0.0785
1974-08-01,72.15,3.56,8.98667,1.0171239942232309,0.08960000000000001,0.09,0.0977,0.0855,0.0065552243524529515,0.006,0.012145748987854255,-0.0232,-0.0268,0.004791049398,-0.00230981,-0.082177,-0.089737
1974-09-01,63.54,3.59,9.11,1.135440143451725,0.0806,0.0924,0.1018,0.0837,0.005137479189935306,0.008100000000000001,0.01200000000000001,0.0247,0.0174,0.0078117150730000005,-0.0017001444,-0.117511,-0.119578
1974-10-01,73.9,3.59333,9.03667,1.037083784108667,0.0746,0.09269999999999999,0.1048,0.0795,0.0036384074517773713,0.0051,0.009881422924901129,0.0489,0.0885,0.01008495381,-0.0018954501,0.168113,0.164814
1974-11-01,69.97,3.59667,8.96333,1.1156370219506677,0.0747,0.0889,0.106,0.0771,0.007814601227773867,0.0054,0.007827788649706457,0.0295,0.0117,0.003513838511,-0.0018215318,-0.045688,-0.053816
1974-12-01,68.56,3.6,8.89,1.1200181747371154,0.07150000000000001,0.0889,0.1063,0.076,0.008771573957945762,0.006999999999999999,0.007766990291262044,0.0171,-0.0075,0.0038144383610000006,-0.00083048791,-0.018021,-0.020305
1975-01-01,76.98,3.62333,8.74333,0.9808296266822037,0.0626,0.0883,0.1081,0.0796,0.008510448575221766,0.0058,0.003853564547206201,0.0225,0.0596,0.004017213153000001,-0.0012299241,0.12361,0.121698
1975-02-01,81.59,3.64667,8.59667,0.9339016304715514,0.055,0.0862,0.1065,0.0788,0.011652331822258308,0.0043,0.007677543186180413,0.0131,0.0137,0.002179069977,-0.00070812406,0.06746,0.059497
1975-03-01,83.36,3.67,8.45,0.9724663151728178,0.054900000000000004,0.0867,0.1048,0.0824,0.020466950176391628,0.0040999999999999995,0.003809523809523929,-0.0267,-0.0247,0.002402642527,-0.00070429158,0.024014,0.022122
1975-04-01,87.3,3.68333,8.28667,0.9094893710278326,0.056100000000000004,0.0895,0.1058,0.0852,0.022496224456674763,0.0044,0.003795066413662118,-0.0182,-0.0052,0.002313727147,-0.00067348827,0.049424,0.047293
1975-05-01,91.15,3.69667,8.12333,0.8975236996719894,0.052300000000000006,0.08900000000000001,0.1069,0.0836,0.022953771745019984,0.0044,0.005671077504725952,0.0212,0.0106,0.001807184419,-0.00040982182,0.051193,0.044794
1975-06-01,95.19,3.71,7.96,0.8498390197840704,0.053399999999999996,0.0877,0.10619999999999999,0.0813,0.022961696053409884,0.0040999999999999995,0.007518796992481258,0.0292,0.0304,0.0013533545970000002,-0.00080542378,0.04622,0.044342
1975-07-01,88.75,3.71,7.89333,0.8983656239852797,0.0613,0.08839999999999999,0.10550000000000001,0.0829,0.02562789613882191,0.0048,0.011194029850746245,-0.0087,-0.003,0.0012444146969999997,-0.001182099,-0.065504,-0.067553
1975-08-01,86.88,3.71,7.82667,0.8942466540570306,0.0644,0.0895,0.1059,0.0844,0.02636637783996563,0.0048,0.0018450184501843658,-0.0068,-0.0175,0.0023431572339999997,-0.0015740132,-0.015663,-0.021731
1975-09-01,83.87,3.71,7.76,0.9409482541442031,0.0642,0.0895,0.1061,0.0862,0.02791952339332862,0.0053,0.005524861878453136,-0.0098,-0.0126,0.002304586604,-0.0014922567,-0.03225,-0.034226
1975-10-01,89.04,3.7,7.82667,0.893497918759868,0.0596,0.0886,0.10619999999999999,0.0819,0.02589845801185486,0.005600000000000001,0.005494505494505475,0.0475,0.0553,0.0021546397460000003,-0.0015430243,0.064855,0.062135
1975-11-01,91.24,3.69,7.89333,0.8679284743281398,0.0548,0.08779999999999999,0.1056,0.0838,0.024622479640706674,0.0040999999999999995,0.007285974499089187,-0.0109,-0.0088,0.000812701107,-0.0016529119,0.030089,0.023996
1975-12-01,90.19,3.68,7.96,0.8763388510223954,0.054400000000000004,0.08789999999999999,0.1056,0.0805,0.023711965564004414,0.0048,0.003616636528029016,0.039,0.0442,0.0013308075490000002,-0.00046511563,-0.010485,-0.012296
1976-01-01,100.86,3.68333,8.19333,0.7659338856533509,0.0487,0.086,0.1041,0.0802,0.021852182156484636,0.004699999999999999,0.0018018018018017834,0.009,0.0188,0.001978297511,-0.00011029255,0.120143,0.118545
1976-02-01,99.71,3.68667,8.42667,0.768036520290764,0.048799999999999996,0.0855,0.1024,0.0802,0.022233092760244787,0.0034000000000000002,0.003597122302158251,0.0062,0.0061,0.001221425077,-0.00017078355,-0.005756,-0.01162
1976-03-01,102.77,3.69,8.66,0.7840312171694431,0.05,0.0852,0.1012,0.0792,0.015072131300759834,0.004,0.0017921146953405742,0.0166,0.0167,0.0012657167030000003,-0.00043879841,0.03264,0.030786
1976-04-01,101.64,3.71333,8.85667,0.7860761398404976,0.048600000000000004,0.084,0.09939999999999999,0.0797,0.014239484740238437,0.0042,0.003577817531305927,0.0018,-0.0015,0.0010071297059999998,-0.0013534097,-0.00961,-0.010699
1976-05-01,100.18,3.73667,9.05333,0.8035027634506732,0.052000000000000005,0.0858,0.0986,0.0821,0.014148321230807424,0.0037,0.007130124777183555,-0.0158,-0.0103,0.0009365060020000002,-0.0010527004,-0.008116,-0.015026
1976-06-01,104.28,3.76,9.25,0.7814276311853049,0.0541,0.0862,0.0989,0.0807,0.01892503132066666,0.0043,0.005309734513274211,0.0208,0.015,0.000971600383,-0.0012775825,0.043959,0.042158
1976-07-01,103.44,3.79,9.35,0.7958238544036399,0.052300000000000006,0.08560000000000001,0.09820000000000001,0.0805,0.018842770725889108,0.004699999999999999,0.00528169014084523,0.0078,0.0149,0.00048717015100000003,-0.0014411039,-0.007202,-0.008454
1976-08-01,102.91,3.82,9.45,0.8047322693942942,0.051399999999999994,0.08449999999999999,0.0964,0.079,0.020629527477362374,0.0042,0.005253940455341555,0.0211,0.0231,0.000744545333,-0.0012977566,0.001599,-0.004982
1976-09-01,105.24,3.85,9.55,0.7913632737151456,0.0508,0.08380000000000001,0.094,0.0781,0.023782657468813286,0.0044,0.0034843205574912606,0.0145,0.0167,0.0008906831969999999,-0.0014566973,0.024421,0.02267
1976-10-01,102.9,3.91667,9.67,0.8120796327194719,0.0492,0.0832,0.0929,0.0779,0.025569126245345446,0.0040999999999999995,0.005208333333333259,0.0084,0.007,0.0012700019539999999,-0.0011566296,-0.020211,-0.021995
1976-11-01,102.1,3.98333,9.79,0.8272629378602647,0.0475,0.0825,0.09230000000000001,0.0749,0.027895428929454926,0.004,0.0017271157167531026,0.0339,0.0319,0.0011179290219999998,-0.00092241021,-0.001041,-0.008628
1976-12-01,107.46,4.05,9.91,0.7799731249688947,0.0435,0.07980000000000001,0.09119999999999999,0.0721,0.02856655430147446,0.004,0.0034482758620690834,0.0327,0.0347,0.0005762291,-0.0011227041,0.053775,0.05217
1977-01-01,102.03,4.09667,9.96667,0.821065205318692,0.0462,0.0796,0.0908,0.0764,0.02959979685881004,0.0036,0.005154639175257714,-0.0388,-0.0303,0.0006956394590000001,-0.0015928437,-0.049654,-0.051167
1977-02-01,99.82,4.14333,10.0233,0.8368039982059333,0.0467,0.08039999999999999,0.09119999999999999,0.0775,0.027970217065494678,0.0034999999999999996,0.01025641025641022,-0.0049,-0.002,0.00033467874,-0.0016537032,-0.015638,-0.0224
1977-03-01,98.42,4.19,10.08,0.8684299283017637,0.046,0.081,0.09119999999999999,0.0772,0.0303383571798463,0.0038,0.006768189509306133,0.0091,0.0094,0.0006657457289999999,-0.0017320885,-0.012502,-0.014548
1977-04-01,98.44,4.24667,10.1933,0.8611500701262272,0.0454,0.08039999999999999,0.0907,0.0771,0.03114002960902627,0.0038,0.008403361344537785,0.0071,0.01,0.0009848684909999998,-0.0016386999,0.000641,-0.000503
1977-05-01,96.12,4.30333,10.3067,0.8882113368793538,0.0496,0.0805,0.0901,0.0765,0.03531546946582141,0.0037,0.004999999999999893,0.0125,0.0106,0.000634798808,-0.0013541819,-0.015064,-0.023541
1977-06-01,100.48,4.36,10.42,0.8711120811961149,0.050199999999999995,0.0795,0.0891,0.0754,0.03194109961174851,0.004,0.0066334991708127955,0.0164,0.0175,0.0005633536260000002,-0.0015935849,0.047776,0.045705
1977-07-01,98.85,4.40667,10.5167,0.896783399058501,0.0519,0.0794,0.08869999999999999,0.0768,0.033181837007620466,0.0042,0.0049423393739702615,-0.007,-0.0005,0.0005946918199999999,-0.0016868214,-0.015453,-0.016589
1977-08-01,96.77,4.45333,10.6133,0.9265342604092909,0.054900000000000004,0.07980000000000001,0.0882,0.0754,0.033750386808353114,0.0044,0.003278688524590123,0.0198,0.0136,0.0005824518269999998,-0.001666359,-0.01231,-0.020221
1977-09-01,96.53,4.5,10.71,0.9422625160840977,0.0581,0.07919999999999999,0.08800000000000001,0.0764,0.032367586606296496,0.0043,0.0032679738562091387,-0.0029,-0.0022,0.00046318346900000006,-0.0018026906,-0.000825,-0.003084
1977-10-01,92.34,4.55667,10.77,0.9753772835583797,0.0616,0.08039999999999999,0.0889,0.0781,0.03277513683183336,0.0049,0.0032573289902280145,-0.0093,-0.0038,0.000726166171,-0.0012570464,-0.041984,-0.043869
1977-11-01,94.83,4.61333,10.83,0.9620344702904664,0.061,0.0808,0.0895,0.0777,0.029216729540186635,0.005,0.004870129870129913,0.0093,0.0061,0.0013875174280000005,-0.0012900084,0.036752,0.026953
1977-12-01,95.1,4.67,10.89,0.9603330245316843,0.060700000000000004,0.0819,0.08990000000000001,0.0803,0.030475399173224532,0.0049,0.003231017770597866,-0.0168,-0.0105,0.0006266256769999999,-0.0018338899,0.00557,0.003637
1978-01-01,89.25,4.71333,10.9,1.036731088944306,0.0644,0.08410000000000001,0.0917,0.0816,0.028814248233093063,0.0049,0.006441223832528209,-0.008,-0.0089,0.0009080559420000001,-0.0018933608,-0.060643,-0.062611
1978-02-01,87.04,4.75667,10.91,1.0755672936991323,0.0645,0.08470000000000001,0.092,0.0822,0.031168987912374966,0.0046,0.006399999999999961,0.0004,0.0051,0.0006698866800000001,-0.001551213,-0.01626,-0.024938
1978-03-01,89.21,4.8,10.92,1.1114925530791169,0.0629,0.08470000000000001,0.0922,0.0831,0.027569598434235024,0.0053,0.007949125596184325,-0.0021,0.0042,0.000622854794,-0.0013817078,0.026925,0.024356
1978-04-01,96.83,4.83667,11.0233,1.005350403668848,0.0629,0.08560000000000001,0.0932,0.0838,0.022945988850670566,0.0054,0.007886435331230235,-0.0005,-0.0023,0.0017411612470000003,-0.0019860558,0.088964,0.087593
1978-05-01,97.24,4.87333,11.1267,1.0014156386433661,0.0641,0.08689999999999999,0.0949,0.0852,0.016559459121609048,0.0051,0.009389671361502261,-0.0058,-0.0108,0.001085058986,-0.0023334338,0.013719,0.004436
1978-06-01,95.53,4.91,11.23,1.0279015812931191,0.0673,0.0876,0.096,0.0865,0.01652346475056976,0.0054,0.010852713178294726,-0.0062,0.0023,0.0010274112480000003,-0.0018349394,-0.016578,-0.018953
1978-07-01,100.68,4.94667,11.3433,0.9762603360896238,0.0701,0.0888,0.096,0.0858,0.014671414058264049,0.005600000000000001,0.0076687116564417845,0.0143,0.0101,0.0008499304410000001,-0.0015001826,0.056974,0.055121
1978-08-01,103.29,4.98333,11.4567,0.9600602176045253,0.0708,0.08689999999999999,0.09480000000000001,0.0843,0.012002707759076702,0.005600000000000001,0.004566210045662045,0.0218,0.0257,0.0010022445120000001,-0.0018316643,0.033641,0.025563
1978-09-01,102.54,5.02,11.57,0.9722575131089601,0.0785,0.08689999999999999,0.0942,0.086,0.01270390608818043,0.0062,0.007575757575757569,-0.0106,-0.0048,0.000948015473,-0.0025993048,-0.005163,-0.007483
1978-10-01,93.15,5.03667,11.8233,1.0622752224115084,0.0799,0.0889,0.0959,0.0889,0.014350552361927242,0.0068000000000000005,0.009022556390977376,-0.02,-0.0205,0.0021000223650000003,-0.0018702195,-0.08957,-0.092269
1978-11-01,94.7,5.05333,12.0767,1.0535274019748946,0.0864,0.09029999999999999,0.0983,0.0877,0.014089272170543942,0.006999999999999999,0.0044709388971686526,0.0189,0.0134,0.0031809041980000005,-0.0018611309,0.026771,0.0174
1978-12-01,96.11,5.07,12.33,1.045701295636079,0.0908,0.0916,0.09939999999999999,0.0898,0.014850552202063072,0.0078000000000000005,0.004451038575667532,-0.013,-0.0133,0.001665670851,-0.0015481539,0.016627,0.014264
1979-01-01,99.93,5.11333,12.6533,1.00307428326303,0.0935,0.0925,0.1013,0.0886,0.014387532480625067,0.0077,0.008862629246676468,0.0191,0.0184,0.001001124969,-0.0018498194,0.042697,0.040161
1979-02-01,96.28,5.15667,12.9767,1.040775450656512,0.0932,0.0926,0.1008,0.0908,0.012227710150527827,0.0073,0.01171303074670571,-0.0135,-0.0128,0.0008140593169999999,-0.0013147274,-0.028649,-0.036958
1979-03-01,101.59,5.2,13.3,1.0330789394326012,0.09480000000000001,0.09369999999999999,0.1026,0.0902,0.011670307720664932,0.008100000000000001,0.01013024602026058,0.0129,0.0106,0.0008007712080000001,-0.001349922,0.057361,0.054825
1979-04-01,101.76,5.24667,13.5267,1.0418762428354194,0.0946,0.09380000000000001,0.1033,0.0922,0.011570313837190866,0.008,0.011461318051575908,-0.0112,-0.0052,0.0006468289559999999,-0.0015582344,0.004183,0.002218
1979-05-01,99.08,5.29333,13.7533,1.0831418043851009,0.09609999999999999,0.095,0.1047,0.0903,0.014183159197573339,0.008199999999999999,0.012747875354107707,0.0261,0.0228,0.000924233336,-0.0014325784,-0.016818,-0.026303
1979-06-01,102.91,5.34,13.98,1.0578636072115728,0.0906,0.0929,0.1038,0.0877,0.012068377114714124,0.008100000000000001,0.01118881118881121,0.0311,0.0269,0.000571458265,-0.0013276842,0.040324,0.037792
1979-07-01,103.81,5.39667,14.1967,1.052314453817254,0.0924,0.092,0.10289999999999999,0.0895,0.00967824756996026,0.0077,0.011065006915629283,-0.0085,-0.0031,0.0007076845100000001,-0.00095407572,0.012051,0.009737
1979-08-01,109.32,5.45333,14.4133,1.00345864831067,0.09519999999999999,0.09230000000000001,0.1035,0.0907,0.011569079261450132,0.0077,0.009575923392612928,-0.0035,0.0006,0.000506455632,-0.001171412,0.061865,0.053222
1979-09-01,109.32,5.51,14.63,1.0137949873659768,0.1026,0.0944,0.1054,0.0927,0.009403923682181719,0.0083,0.01084010840108407,-0.0122,-0.0179,0.0012330845949999998,-0.0014195561,0.001416,-0.000872
1979-10-01,101.82,5.55667,14.7067,1.0919455682236117,0.11699999999999999,0.1013,0.114,0.1034,0.01020954484330784,0.0087,0.008042895442359255,-0.0841,-0.089,0.002589339926,-0.0012554812,-0.06556,-0.068517
1979-11-01,106.16,5.60333,14.7833,1.083115461786344,0.11789999999999999,0.1076,0.1199,0.1009,0.010778693766195937,0.009899999999999999,0.009308510638297962,0.0311,0.0222,0.00155837428,-0.00084450892,0.052777,0.04357
1979-12-01,107.94,5.65,14.86,1.0619500679590814,0.1204,0.1074,0.1206,0.1012,0.010514464695928087,0.0095,0.010540184453227797,0.0057,-0.0108,0.000469654957,-0.00037113093,0.01834,0.015892
1980-01-01,114.16,5.7,15.0033,1.0169549580407604,0.12,0.1109,0.1242,0.1114,0.01129747072713863,0.008,0.014341590612777066,-0.0741,-0.0645,0.0019064009529999998,-0.000295125,0.061308,0.058935
1980-02-01,113.66,5.75,15.1467,1.0319299302546516,0.1286,0.12380000000000001,0.13570000000000002,0.1186,0.010827185212285057,0.0089,0.01413881748071999,-0.0467,-0.0665,0.001897608689,-0.00082116833,0.002611,-0.005574
1980-03-01,102.09,5.8,15.29,1.0937321030862233,0.152,0.12960000000000002,0.1445,0.1239,0.011877445094657688,0.0121,0.015209125475285079,-0.0315,-0.0062,0.004621871478,-0.00048460839,-0.097518,-0.100096
1980-04-01,106.29,5.84667,15.1733,1.051819939784104,0.132,0.1204,0.1419,0.1076,0.015346846793911439,0.0126,0.011235955056179803,0.1523,0.1376,0.002745573783,-0.00026500098,0.042394,0.039877
1980-05-01,111.24,5.89333,15.0567,1.0100487747546572,0.0858,0.1099,0.1317,0.1037,0.015051860179060525,0.008100000000000001,0.00987654320987641,0.0419,0.056,0.001509751526,-0.0001539688,0.05556,0.046651
1980-06-01,114.24,5.94,14.94,0.9901834270439672,0.0707,0.1058,0.12710000000000002,0.1006,0.015304387482604825,0.0060999999999999995,0.011002444987775029,0.0359,0.0341,0.001371067203,0.00042031331,0.029722,0.026895
1980-07-01,121.67,5.98333,14.84,0.918829919172048,0.0806,0.1107,0.1265,0.1074,0.020154037974535063,0.0053,0.0,-0.0476,-0.0429,0.0013628285739999998,0.00074901051,0.0682,0.06563
1980-08-01,122.38,6.02667,14.74,0.921519638855231,0.0913,0.1164,0.1315,0.114,0.019949843508362625,0.0064,0.007255139056831839,-0.0432,-0.0445,0.00170813206,0.00081825021,0.013454,0.00603
1980-09-01,125.46,6.07,14.64,0.9216876514875271,0.1027,0.1202,0.13699999999999998,0.1185,0.023796039467163892,0.0075,0.008403361344537785,-0.0262,-0.0237,0.0026574069149999996,0.00076540271,0.027935,0.025155
1980-10-01,127.47,6.1,14.7,0.9295936137762442,0.1162,0.1231,0.1423,0.1231,0.02276918608632646,0.0095,0.00952380952380949,-0.0263,-0.0159,0.0021906356430000003,0.0014456625,0.017809,0.014742
1980-11-01,140.52,6.13,14.76,0.8651619787786659,0.1373,0.1297,0.1464,0.123,0.02194927476882289,0.0096,0.008254716981132004,0.01,0.0017,0.002419092186,0.0013118477,0.10991,0.103015
1980-12-01,135.76,6.16,14.82,0.8915030238902892,0.1549,0.1321,0.1514,0.1199,0.02681637540970693,0.0131,0.009356725146198785,0.0352,0.0248,0.002951487128000001,0.0010201575,-0.030634,-0.033006
1981-01-01,129.55,6.2,14.74,0.9072386964645771,0.1502,0.1281,0.1503,0.1211,0.028695433398612344,0.0104,0.008111239860950192,-0.0115,-0.013,0.0015974400650000003,0.00071058594,-0.04337,-0.045036
1981-02-01,131.27,6.24,14.66,0.8818157565310184,0.1479,0.1335,0.1537,0.1283,0.030009372936888216,0.010700000000000001,0.010344827586207028,-0.0435,-0.0269,0.001530896238,0.0007315691,0.021267,0.013492
1981-03-01,136.0,6.28,14.58,0.9249205574426967,0.1336,0.1333,0.1534,0.1248,0.027939297983269145,0.0121,0.0068259385665527805,0.0384,0.0311,0.0020759591380000004,0.0004488745,0.038285,0.035426
1981-04-01,132.81,6.31667,14.7233,0.9305938361312954,0.1369,0.1388,0.15560000000000002,0.1332,0.027352011949466033,0.0108,0.006779661016949046,-0.0518,-0.0769,0.0008320088859999999,0.00041584798,-0.020211,-0.021967
